turno_ordinal,turn_id,classe_turno,modulo,elegibilidade,consulta_esperada,consulta_observada,efeito_esperado,efeito_observado,estado_ativacao,chamadas_detectadas,confianca_observacao,input_tokens_expostos_nao_aditivos,tokens_totais_expostos_nao_aditivos,tokens_totais_atribuidos_fracionados,tokens_uncached_atribuidos_fracionados_aprox,latencia_exposta_segundos_nao_aditiva,latencia_atribuida_fracionada_ms,par_preparar_concluir_exato
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,175608,178688,35738,4351,112.213,22443,nao
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,175608,178688,35737,4350,112.213,22442,nao
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,175608,178688,35738,4350,112.213,22443,nao
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,175608,178688,35737,4350,112.213,22442,nao
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
24,01a09828-f648-70e3-979d-a4f10393f748,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,186971,190902,38181,1964,116.605,23321,sim
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,186971,190902,38181,1964,116.605,23321,sim
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,186971,190902,38180,1963,116.605,23321,sim
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,186971,190902,38180,1964,116.605,23321,sim
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,186971,190902,38180,1964,116.605,23321,sim
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
25,01a0982d-225c-7502-9c95-6f2f237856ca,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,2,media,694067,701750,140350,5002,216.015,43203,nao
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,2,media,694067,701750,140350,5003,216.015,43203,nao
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,694067,701750,140350,5002,216.015,43203,nao
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,2,media,694067,701750,140350,5002,216.015,43203,nao
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,2,media,694067,701750,140350,5002,216.015,43203,nao
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
26,01a09830-de96-7a81-8854-48be1926c18a,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,271856,276050,55210,1994,127.207,25442,nao
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,271856,276050,55210,1994,127.207,25442,nao
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,271856,276050,55210,1993,127.207,25441,nao
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,2,media,271856,276050,55210,1994,127.207,25441,nao
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,271856,276050,55210,1993,127.207,25441,nao
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
27,01a09836-e0d5-7bd1-9440-c5afc1c56f81,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,229269,232059,46412,1617,79.723,15945,nao
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,229269,232059,46412,1617,79.723,15945,nao
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,229269,232059,46411,1617,79.723,15944,nao
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,229269,232059,46412,1617,79.723,15945,nao
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,229269,232059,46412,1617,79.723,15944,nao
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
28,01a0983c-1172-7d53-a1d5-0fdd82dff654,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,7,media,3716349,3747266,288251,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,emergent_sidequest_authoring,indeterminada,,sim,,,observada,6,media,3716349,3747266,288251,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,3716349,3747266,288252,6696,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55808,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,sidequest_progression,indeterminada,,sim,,,observada,4,media,3716349,3747266,288251,6695,725.512,55808,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,quest_rewards,indeterminada,,sim,,,observada,5,media,3716349,3747266,288251,6695,725.512,55808,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,sidequest_success_reactions,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55808,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,canon_bridge,indeterminada,,sim,,,observada,3,media,3716349,3747266,288252,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,canonical_secret_quests,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,npc_social_initiative,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,persistent_world_conditions,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,3716349,3747266,288251,6695,725.512,55808,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,adversarial_integrity,indeterminada,,sim,,,observada,6,media,3716349,3747266,288252,6696,725.512,55809,nao
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
29,01a09856-1669-7a02-b03f-42ab527247d2,autoria_ou_terminal,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1863,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1864,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,transactional_sidequest_progress,indeterminada,,sim,,,observada,1,media,1194041,1197679,149709,1863,101.59,12698,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,sidequest_progression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,quest_rewards,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1863,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,canon_bridge,indeterminada,,sim,,,observada,2,media,1194041,1197679,149710,1863,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,npc_social_initiative,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1863,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1863,101.59,12698,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,adversarial_integrity,indeterminada,,sim,,,observada,1,media,1194041,1197679,149710,1863,101.59,12699,nao
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
30,01a09862-b759-76d0-8821-e08b79d1d284,mecanica,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,1990569,1999769,333295,4508,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,1990569,1999769,333295,4509,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,transactional_sidequest_progress,indeterminada,,sim,,,observada,2,media,1990569,1999769,333294,4508,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,sidequest_progression,indeterminada,,sim,,,observada,1,media,1990569,1999769,333295,4508,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,quest_rewards,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,sidequest_success_reactions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,canon_bridge,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,canonical_secret_quests,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,seven_names_migration_regression,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,npc_social_initiative,indeterminada,,sim,,,observada,1,media,1990569,1999769,333295,4508,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,world_local_incidents,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,persistent_world_conditions,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,liveness_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,reactive_pressure_routing,indeterminada,,sim,,,observada,1,media,1990569,1999769,333295,4508,249.99,41665,nao
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,batch_world_boundary,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,secret_canon,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,adversarial_integrity,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,concurrent_adversarial_operations,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
31,01a09871-1011-7373-a418-146d5c90f488,avanco_comum,underground_tournament,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,emergent_sidequest_opportunity,indeterminada,,sim,,,observada,1,media,363491,366069,91517,6233,117.96,29490,sim
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,emergent_sidequest_authoring,indeterminada,,nao,,,nao_observada,0,nao_aplicavel,0,0,0,0,,0,
32,01a0987b-fa96-7f13-b9c6-00285b9d0614,avanco_comum,active_sidequest_reassessment,indeterminada,,sim,,,observada,1,media,363491,366069,91518,6233,117.96,29490,sim
